TreeID,qSpecies,qLegalStatus,PlantDate,DBH,Latitude,Longitude
84393, Washington Hawthorn,DPW Maintained,,2,37.7443912,-122.3994582
195923, London Plane,DPW Maintained,,11,37.72805117,-122.3802338
210279, New Zealand Xmas Tree,DPW Maintained,,18,37.76416735,-122.4618042
235192, Victorian Box,DPW Maintained,,17,37.74892837,-122.4322551
219410, Juniper,DPW Maintained,,21,37.73442447,-122.4444208
136840, Swamp Myrtle,DPW Maintained,,3,37.79667922,-122.4305601
72154, Flaxleaf Paperbark,DPW Maintained,,22,37.72840237,-122.4392147
203500, Fern Pine,DPW Maintained,,4,37.72900693,-122.4441025
232579, New Zealand Xmas Tree,DPW Maintained,,9,37.7465625,-122.4325015
236172, Victorian Box,DPW Maintained,,14,37.74031643,-122.430176
250436, New Zealand Xmas Tree,DPW Maintained,,11,37.78891726,-122.4867057
143487, Ornamental Pear,DPW Maintained,,8,37.79125119,-122.4071532
247736, Evergreen Ash,DPW Maintained,,26,37.77017332,-122.4386609
206464, Cotoneaster,DPW Maintained,,4,37.73350301,-122.4386058
123646, London Plane,DPW Maintained,,16,37.78507573,-122.4605036
135352, London Plane,DPW Maintained,,9,37.79245062,-122.3974374
127575, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,15,37.78452426,-122.4149009
208774, Southern Magnolia,DPW Maintained,,7,37.74680578,-122.4610364
179072, Kwanzan Flowering Cherry,DPW Maintained,,3,37.72693224,-122.4436085
213426, Kwanzan Flowering Cherry,DPW Maintained,,5,37.74422549,-122.4722662
237613, Cherry Plum,DPW Maintained,,14,37.7601348,-122.4432042
178027, Olive Tree,DPW Maintained,,6,37.72894335,-122.4039495
5517, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,28,37.75582795,-122.4256857
195908, London Plane,DPW Maintained,,3,37.73412041,-122.3818953
14749, Brazilian Pepper,Permitted Site,,12,37.77961534,-122.427747
12346,,DPW Maintained,,13,37.78224433,-122.4273405
186284, Monterey Cypress,DPW Maintained,,2,37.75233585,-122.4948207
124581, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,6,37.78845524,-122.4585752
250563, Hybrid Strawberry Tree,DPW Maintained,,2,37.7874347,-122.4880669
224655, Chinese Banyan,DPW Maintained,,18,37.7395912,-122.42037
5291, Red Flowering Gum,Permitted Site,,18,37.78258062,-122.4388228
17183, Southern Magnolia,DPW Maintained,,6,37.78741369,-122.4266823
6815, Southern Magnolia,DPW Maintained,,12,37.74064071,-122.3857869
214943, Swamp Myrtle,DPW Maintained,,2,37.73374293,-122.4638447
127004, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.7971856,-122.4342275
223650, Bronze Loquat,DPW Maintained,,2,37.7683917,-122.4135209
192213, Ash Spp,DPW Maintained,,2,37.77107984,-122.410809
131995, Olive Tree,DPW Maintained,,9,37.80322408,-122.4197873
209695, Mayten,DPW Maintained,,16,37.76023008,-122.4697445
238030, Ornamental Cherry,DPW Maintained,,8,37.75608565,-122.4324039
195021, London Plane,DPW Maintained,,20,37.78521373,-122.3963989
232428, Oleander,DPW Maintained,,15,37.75656768,-122.4277456
190770, Juniper,DPW Maintained,,8,37.7554071,-122.3908248
231104, Mayten,DPW Maintained,,10,37.75621761,-122.4379109
182628, Ornamental Cherry,DPW Maintained,,1,37.75233402,-122.4816308
2990, Russet Magnolia,DPW Maintained,,18,37.78925112,-122.4318207
137620, Evergreen Pear,DPW Maintained,,4,37.77877161,-122.4467162
129963, Brisbane Box,DPW Maintained,,11,37.78757633,-122.418463
130330, Brisbane Box,DPW Maintained,,15,37.80779887,-122.4122616
78800, Olive Tree,DPW Maintained,,4,37.71147484,-122.4390398
176272, Edible Loquat,DPW Maintained,,5,37.71761754,-122.444361
192265, Ash Spp,DPW Maintained,,7,37.77012128,-122.4117174
197298, Southern Live Oak,DPW Maintained,,5,37.77006758,-122.3876569
209180, Silver Dollar Eucalyptus,DPW Maintained,,2,37.73028645,-122.4627672
124010, Southern Magnolia,DPW Maintained,,8,37.7813312,-122.4643895
16998, Laurel Fig,Permitted Site,,10,37.77345501,-122.4343398
202704, Brisbane Box,DPW Maintained,,6,37.77110063,-122.3901425
106336, Monterey Pine,Significant Tree,,18,37.74152235,-122.4206531
220183, Blackwood Acacia,DPW Maintained,,27,37.73704119,-122.4254468
229941, Southern Magnolia,DPW Maintained,,11,37.74483945,-122.4311413
180120, Swamp Myrtle,DPW Maintained,,8,37.71534397,-122.435076
190068, Lime,DPW Maintained,,5,37.7617215,-122.3908507
199881, Lemon Bottlebrush,DPW Maintained,,11,37.72899877,-122.3873111
4802, London Plane,DPW Maintained,,12,37.78477166,-122.4638409
251053, Olive Tree,DPW Maintained,,8,37.77996937,-122.4843213
236241, California Sycamore,DPW Maintained,,3,37.76445355,-122.4219414
185334, Tawhiwhi Pittosporum,DPW Maintained,,13,37.73716621,-122.4944026
131299, New Zealand Xmas Tree,DPW Maintained,,17,37.7891495,-122.4530849
239798, Ornamental Pear,DPW Maintained,,2,37.7346653,-122.431887
240471, Indian Hawthorn  'Majestic Beau',DPW Maintained,,3,37.75056611,-122.4417565
191885, Silver Dollar Eucalyptus,DPW Maintained,,27,37.73076053,-122.3814926
127089, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,12,37.80459366,-122.4354078
10740, Silver Dollar Eucalyptus,DPW Maintained,,8,37.73252507,-122.3804241
103367, Bronze Loquat,Undocumented,,5,37.75233783,-122.4196422
224507, Chinese Banyan,DPW Maintained,,16,37.7607863,-122.4147691
235474, London Plane,DPW Maintained,,12,37.7738716,-122.4273477
123970, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,13,37.78635775,-122.4658259
229940, Southern Magnolia,DPW Maintained,,9,37.74680434,-122.4315188
194858, Victorian Box,DPW Maintained,,4,37.77196153,-122.389287
142900, Victorian Box,DPW Maintained,,8,37.7937517,-122.421234
131936, Olive Tree,DPW Maintained,,2,37.79629902,-122.4183417
110963, Japanese Crabapple,DPW Maintained,,3,37.8010882,-122.4144527
232768, New Zealand Xmas Tree,DPW Maintained,,12,37.76069609,-122.4370588
126149, Red Flowering Gum,DPW Maintained,,12,37.78814718,-122.4539233
224863, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,12,37.75330424,-122.439987
123641, Red Flowering Gum,DPW Maintained,,26,37.78406441,-122.4591812
250824, Swamp Myrtle,DPW Maintained,,9,37.7842391,-122.4910688
188825, European White Birch,DPW Maintained,,6,37.74808757,-122.386482
241545, Swamp Myrtle,DPW Maintained,,13,37.73898569,-122.4261235
129616, Glossy Privet,DPW Maintained,,3,37.77689638,-122.4179941
186752, Australian Tea Tree,DPW Maintained,,6,37.76368999,-122.4956009
239794, Ornamental Pear,DPW Maintained,,8,37.73877926,-122.4257975
209336, Mayten,DPW Maintained,,9,37.76487823,-122.4729521
231684, Mayten,DPW Maintained,,4,37.745633,-122.4150534
107700, Victorian Box,DPW Maintained,,12,37.74199763,-122.4864394
211841, Victorian Box,DPW Maintained,,5,37.73391389,-122.4376107
126241, Red Flowering Gum,DPW Maintained,,21,37.78045723,-122.4219184
242062, Swamp Myrtle,DPW Maintained,,1,37.73604928,-122.425177
8291, Monterey Pine,DPW Maintained,,6,37.7439369,-122.4599399
227624, Grecian Laurel,DPW Maintained,,8,37.74952195,-122.435872
99174, Mayten,DPW Maintained,,5,37.79072874,-122.4324195
190726, Jacaranda,DPW Maintained,,6,37.76833854,-122.4071082
125865, Lemon Bottlebrush,DPW Maintained,,8,37.80253094,-122.4047269
198565, Chinese Elm,DPW Maintained,,7,37.78592456,-122.3927324
142893, Queen Palm,DPW Maintained,,10,37.78692895,-122.4200351
221188, Little-Leaf Azara,DPW Maintained,,3,37.74629384,-122.4061056
209197, Mayten,DPW Maintained,,1,37.75262655,-122.4643598
242912, Small-leaf Tristania 'Elegant',DPW Maintained,,8,37.75235019,-122.4276115
186389, Karo Tree,DPW Maintained,,3,37.75190095,-122.4953516
246072,,DPW Maintained,,8,37.76925764,-122.4522861
200149,,DPW Maintained,,4,37.72293384,-122.3952551
19077, London Plane,DPW Maintained,,45,37.71149519,-122.4594941
23759, American Sweet Gum,DPW Maintained,,25,37.77932898,-122.4301316
221173, Strawberry Tree,DPW Maintained,,16,37.76070295,-122.4282423
212558, Cherry Plum,DPW Maintained,,5,37.73703916,-122.4648229
241942, Swamp Myrtle,DPW Maintained,,5,37.74353742,-122.4226641
185051, Grecian Laurel,DPW Maintained,,3,37.73608649,-122.4989554
126827, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,12,37.80392505,-122.440003
18756, New Zealand Xmas Tree,DPW Maintained,,12,37.76598131,-122.4404213
23987, London Plane,DPW Maintained,,12,37.73885203,-122.4678464
98533, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.78788396,-122.4438632
101515, Chinese Banyan,Permitted Site,,12,37.78663018,-122.414754
189969, Eastern Redbud,DPW Maintained,,2,37.7273882,-122.395736
95305, Brisbane Box,DPW Maintained,,6,37.78066824,-122.3951048
221627, Trident Maple,DPW Maintained,,2,37.75531042,-122.4220265
13596, London Plane,DPW Maintained,,30,37.79007264,-122.4006246
207223, New Zealand Tea Tree,DPW Maintained,,5,37.72742124,-122.447247
109552, London Plane,DPW Maintained,,4,37.77900755,-122.4198619
229985, Southern Magnolia,DPW Maintained,,14,37.73465471,-122.4319503
193789, New Zealand Xmas Tree,DPW Maintained,,7,37.75986297,-122.4000978
205466, Dracena Palm,DPW Maintained,,6,37.72835035,-122.4467624
3056, London Plane,DPW Maintained,,45,37.7881556,-122.4391936
128905, Maidenhair Tree,DPW Maintained,,6,37.7881518,-122.4548413
200661,,DPW Maintained,,10,37.73443077,-122.3898744
123172, Maidenhair Tree,DPW Maintained,,1,37.77573166,-122.46828
246684, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,17,37.73988705,-122.4252742
183126, New Zealand Xmas Tree,DPW Maintained,,7,37.74324472,-122.4994256
239202, Ornamental Pear Tree 'Chanticleer',DPW Maintained,,2,37.77079516,-122.422766
4652, Laurel Fig,DPW Maintained,,22,37.80023899,-122.4102277
194141, Olive Tree,DPW Maintained,,5,37.76030056,-122.3929395
15152, Laurel Fig,Permitted Site,,18,37.7828027,-122.4062667
256755, New Zealand Tea Tree,DPW Maintained,,3,37.73176236,-122.4971798
211109, Monterey Pine,DPW Maintained,,26,37.74876829,-122.4628415
202201, Carrotwood,DPW Maintained,,9,37.72905011,-122.397045
15796, Victorian Box,DPW Maintained,,12,37.71958771,-122.4388399
113754, Coral reef araucaria,DPW Maintained,,7,37.72619676,-122.4303002
209909, New Zealand Xmas Tree,DPW Maintained,,12,37.74837554,-122.4729236
242082, Swamp Myrtle,Undocumented,,1,37.74965974,-122.4335524
183218, Italian Buckthorn,DPW Maintained,,2,37.74577838,-122.5003773
195137, London Plane,DPW Maintained,,8,37.7602142,-122.3895714
182277, Cherry Plum,DPW Maintained,,1,37.75914916,-122.4950103
239559, Corkscrew Willow,DPW Maintained,,10,37.75530433,-122.4345936
106808, Laurel Fig,DPW Maintained,,10,37.77576923,-122.4487964
205896, Monterey Cypress,DPW Maintained,,6,37.73547074,-122.4578168
223543, Bronze Loquat,DPW Maintained,,6,37.7354739,-122.431841
27624, Lemon Bottlebrush,Permitted Site,,3,37.80435752,-122.4146679
182746, Ornamental Pear,DPW Maintained,,2,37.75419978,-122.488399
130181, Brisbane Box,DPW Maintained,,16,37.7762662,-122.420883
194893, Victorian Box,DPW Maintained,,4,37.77200232,-122.3906216
137648, Chinese Elm,DPW Maintained,,1,37.77821512,-122.4345117
227060, Crape Myrtle,DPW Maintained,,8,37.743582,-122.4312128
178970, Kwanzan Flowering Cherry,DPW Maintained,,5,37.71074474,-122.4121194
234685, London Plane,DPW Maintained,,14,37.75682488,-122.4300568
6190,,DPW Maintained,,12,37.7833305,-122.4253805
140129, Mayten,DPW Maintained,,6,37.77923321,-122.4338921
11687, New Zealand Xmas Tree,Permitted Site,,18,37.72384381,-122.4720339
237303, Kwanzan Flowering Cherry,DPW Maintained,,11,37.7386365,-122.4120363
184426, New Zealand Xmas Tree,DPW Maintained,,8,37.74723444,-122.5062937
244995, California Lilac 'Ray Hartman',DPW Maintained,,22,37.77148861,-122.4437877
212436, Cherry Plum,DPW Maintained,,3,37.73086828,-122.4660886
205741, Lemon Bottlebrush,DPW Maintained,,8,37.74792486,-122.4646972
208446, Brisbane Box,DPW Maintained,,13,37.72662553,-122.4607973
7643, Chinese Elm,DPW Maintained,,30,37.74527629,-122.4134987
127816, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,10,37.79859582,-122.4157547
4452, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,40,37.74875295,-122.4270538
138090, Victorian Box,DPW Maintained,,7,37.78725732,-122.4310661
193855, New Zealand Xmas Tree,DPW Maintained,,8,37.79076741,-122.398971
238310, Kwanzan Flowering Cherry,DPW Maintained,,6,37.75648096,-122.439619
122470, Paperbark Tree,DPW Maintained,,23,37.76118066,-122.396497
244224, European Hackberry,DPW Maintained,,1,37.7705036,-122.4510659
210273, New Zealand Xmas Tree,DPW Maintained,,19,37.7599351,-122.4727711
211100, Monterey Pine,DPW Maintained,,41,37.73574819,-122.4644025
1828, Southern Magnolia,DPW Maintained,,12,37.71290668,-122.4010441
186235, Karo Tree,DPW Maintained,,4,37.75452032,-122.4955056
229178, Brisbane Box,DPW Maintained,,9,37.76089659,-122.421391
225045, Carob,DPW Maintained,,16,37.75766444,-122.4113844
16979, Laurel Fig,DPW Maintained,,18,37.77375884,-122.4330022
200020, Victorian Box,DPW Maintained,,4,37.72559196,-122.3792526
124583, Karo Tree,DPW Maintained,,13,37.78842226,-122.4588085
134270, London Plane,DPW Maintained,,8,37.7938172,-122.4234484
112228, American Ash,DPW Maintained,,2,37.77901565,-122.4447725
212924, Cherry Plum,DPW Maintained,,5,37.75220276,-122.4741016
128526, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,6,37.79323457,-122.400468
208406, Brisbane Box,DPW Maintained,,6,37.7389023,-122.4651863
237863, Cherry Plum,DPW Maintained,,8,37.73741804,-122.4258346
231680, Mayten,DPW Maintained,,2,37.74064805,-122.4205059
111985, New Zealand Xmas Tree,Undocumented,,30,37.7888996,-122.4849879
101759, Laurel Fig,Undocumented,,6,37.77503971,-122.4179069
136922, Small-leaf Tristania 'Elegant',DPW Maintained,,6,37.79868425,-122.4472523
18928, London Plane,DPW Maintained,,12,37.78930595,-122.4377503
218148, Monterey Cypress,DPW Maintained,,25,37.71849927,-122.4623252
225232, Lime,DPW Maintained,,1,37.74756002,-122.4302938
121809, Southern Magnolia,DPW Maintained,,3,37.78574153,-122.4786152
114998, Brazilian Pepper,DPW Maintained,,14,37.80482902,-122.4127253
205903, Monterey Cypress,DPW Maintained,,9,37.74136026,-122.4600279
176694, Juniper,DPW Maintained,,7,37.72418714,-122.4263685
241339, Aristocrat Callery Pear,DPW Maintained,,10,37.76173407,-122.4094662
19080, London Plane,DPW Maintained,,15,37.71149331,-122.4598341
194494, Monterey Pine,DPW Maintained,,22,37.74688024,-122.3870616
236364, Cherry Plum,DPW Maintained,,13,37.74738569,-122.4293585
17049, Laurel Fig,Permitted Site,,12,37.77274666,-122.4394853
224195, River Red Gum,DPW Maintained,,24,37.76157914,-122.4148522
209166, Silver Dollar Eucalyptus,DPW Maintained,,17,37.73435209,-122.467164
213152, New Zealand Xmas Tree,DPW Maintained,,14,37.72486268,-122.4622038
208229, Brisbane Box,DPW Maintained,,3,37.73869379,-122.4654134
183941, Mayten,DPW Maintained,,2,37.74818198,-122.4848732
96150, Red Flowering Gum,DPW Maintained,,32,37.78551494,-122.4766062
126635, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,16,37.79721473,-122.4350413
207678, Bronze Loquat,DPW Maintained,,9,37.74804128,-122.4739739
11221, Silver Dollar Eucalyptus,DPW Maintained,,60,37.73279809,-122.3796673
219183, Wilson Holly Tree,DPW Maintained,,16,37.75809214,-122.4649211
181750, Southern Magnolia,DPW Maintained,,15,37.76439496,-122.4867841
249582, London Plane,DPW Maintained,,13,37.78458324,-122.4219516
83871, Swamp Myrtle,DPW Maintained,,2,37.7381221,-122.3850627
236066, Victorian Box,DPW Maintained,,9,37.76786127,-122.4277844
8421, London Plane,Permitted Site,,18,37.78457904,-122.429894
142713, Southern Magnolia,DPW Maintained,,8,37.80467223,-122.4151717
181803, Evergreen Pear,DPW Maintained,,2,37.74431518,-122.4878471
129179, Juniper,DPW Maintained,,13,37.80149794,-122.4476563
177779, New Zealand Xmas Tree,DPW Maintained,,3,37.71019721,-122.4340741
208243, Brisbane Box,DPW Maintained,,4,37.73859792,-122.4643789
184344, Monterey Cypress,DPW Maintained,,13,37.76285866,-122.4962361
224676, Chinese Banyan,DPW Maintained,,17,37.7664613,-122.4164565
24070, London Plane,DPW Maintained,,6,37.73629678,-122.3857421
141595, Blackwood Acacia,DPW Maintained,,24,37.77630468,-122.4476234
231000, Mayten,DPW Maintained,,7,37.75633936,-122.4113839
239303, Evergreen Pear,DPW Maintained,,12,37.7582433,-122.4086377
207708, Edible Loquat,DPW Maintained,,2,37.7525907,-122.4735042
138913,,DPW Maintained,,10,37.77610023,-122.4286057
134015, London Plane,DPW Maintained,,13,37.79539983,-122.4407576
211217, Monterey Pine,DPW Maintained,,12,37.74686453,-122.4595763
185872, Monterey Pine,DPW Maintained,,2,37.74823892,-122.4946742
211958, London Plane,DPW Maintained,,22,37.73331972,-122.4652048
242648, Chinese Elm,DPW Maintained,,9,37.75426814,-122.4124001
223495, Bronze Loquat,DPW Maintained,,9,37.75506631,-122.415363
190748, Jacaranda,DPW Maintained,,18,37.76663319,-122.4038414
207101, Australian Tea Tree,DPW Maintained,,3,37.76274803,-122.4761082
240565, Brazilian Pepper,DPW Maintained,,15,37.75961466,-122.4416769
235485, London Plane,DPW Maintained,,10,37.7648894,-122.4500016
232492, New Zealand Xmas Tree,DPW Maintained,,7,37.74664995,-122.4357767
117956, Columbia Hybrid Plane Tree,DPW Maintained,,6,37.77983586,-122.4005691
3152, New Zealand Xmas Tree,DPW Maintained,,45,37.78678438,-122.4499915
123308, Red Ironbark,DPW Maintained,,16,37.7803247,-122.4632482
113234, Southern Magnolia,Significant Tree,,12,37.74888474,-122.5020329
232790, New Zealand Xmas Tree,DPW Maintained,,10,37.75711109,-122.4297131
2955, London Plane,DPW Maintained,,45,37.78971555,-122.4281434
143385,,DPW Maintained,,12,37.80087558,-122.4288223
140699, Primrose Tree,DPW Maintained,,1,37.77336898,-122.4475321
27112, Kwanzan Flowering Cherry,DPW Maintained,,12,37.72868729,-122.4263262
228705, Brisbane Box,DPW Maintained,,3,37.76856399,-122.4356483
133961, London Plane,DPW Maintained,,8,37.79401963,-122.4406929
189910, Carob,DPW Maintained,,14,37.74224419,-122.3864102
192794, Santa Cruz Ironwood,DPW Maintained,,1,37.73798135,-122.3812231
224450, Eucalyptus,DPW Maintained,,21,37.734015,-122.4310782
245971, Ornamental Pear,DPW Maintained,,8,37.7673839,-122.4480113
202750, Brisbane Box,DPW Maintained,,2,37.77112205,-122.3944971
241604, Swamp Myrtle,DPW Maintained,,10,37.73449031,-122.4142934
225884, Evergreen Ash,DPW Maintained,,17,37.76494713,-122.4340789
18441, Southern Magnolia,DPW Maintained,,40,37.75669827,-122.4065235
131744, Myoporum,DPW Maintained,,16,37.79523004,-122.4417813
138083, Southern Magnolia,DPW Maintained,,7,37.7871866,-122.4266881
25011, Guadalupe Palm,DPW Maintained,,50,37.76099982,-122.4260312
25589, Cherry Plum,Permitted Site,,40,37.73973184,-122.4108692
229351, Southern Magnolia,DPW Maintained,,5,37.74947164,-122.4120016
246666, European White Birch,DPW Maintained,,5,37.74437425,-122.4106293
12412, Mayten,DPW Maintained,,12,37.7861546,-122.4281557
177742, New Zealand Xmas Tree,DPW Maintained,,22,37.72611788,-122.436173
227555, Primrose Tree,DPW Maintained,,8,37.75897586,-122.4409676
17754, Red Ironbark,DPW Maintained,,18,37.78935844,-122.4230775
104962, Jacaranda,Private,,7,37.74529691,-122.414948
18969, Southern Magnolia,DPW Maintained,,10,37.7890054,-122.4410705
226125, Maidenhair Tree,DPW Maintained,,4,37.74369576,-122.4278051
4302, American Sweet Gum,DPW Maintained,,12,37.74712108,-122.437706
7770, Brisbane Box,Permitted Site,,12,37.77915502,-122.4216605
103160, American Sweet Gum,DPW Maintained,,2,37.78085746,-122.4330569
132475, Victorian Box,DPW Maintained,,7,37.80002802,-122.4260688
194662, Blackwood Acacia,DPW Maintained,,12,37.75669443,-122.399835
226741, Glossy Privet,DPW Maintained,,9,37.75354171,-122.4074276
104557, Lemon Bottlebrush,Undocumented,,8,37.73058446,-122.4422932
14043, London Plane,DPW Maintained,,12,37.77764773,-122.4159281
218806, Chinese Banyan,DPW Maintained,,14,37.73067009,-122.442687
11044, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,70,37.79525449,-122.4181682
133190, Victorian Box,DPW Maintained,,3,37.80532456,-122.4076941
226423, Jacaranda,DPW Maintained,,7,37.75913009,-122.415893
21137, Monterey Pine,DPW Maintained,,42,37.74423582,-122.4947439
4900, Indian Hawthorn  'Majestic Beau',DPW Maintained,,12,37.73121149,-122.3811053
208570, Southern Magnolia,DPW Maintained,,1,37.76574783,-122.4683224
239616, Australian Willow,DPW Maintained,,6,37.75600907,-122.4113562
178716, Cherry Plum,DPW Maintained,,11,37.71958611,-122.4353368
248715, Red Flowering Gum,DPW Maintained,,14,37.74354502,-122.4171708
129722, American Sweet Gum,DPW Maintained,,13,37.80304562,-122.4196026
179184, Firethorn Tree 'Santa Cruz',DPW Maintained,,1,37.71519438,-122.4039399
17095, Yew Pine,DPW Maintained,,6,37.7718458,-122.4467528
247622, Coast Live Oak,DPW Maintained,,1,37.73807272,-122.4097034
186187, Blackwood Acacia,DPW Maintained,,21,37.75407059,-122.4953641
71780, Brisbane Box,DPW Maintained,,3,37.78810113,-122.41805
138881,,DPW Maintained,,6,37.77538985,-122.4293282
196216, Cherry Plum,DPW Maintained,,6,37.77893052,-122.3977544
220746, Angel trumpet,DPW Maintained,,6,37.75540545,-122.4155354
184865, Blackwood Acacia,DPW Maintained,,11,37.76407856,-122.496358
249856, Saucer Magnolia,DPW Maintained,,6,37.80288774,-122.404367
238441, Mexican Fan Palm,DPW Maintained,,2,37.77045446,-122.4353978
180293, Swamp Myrtle,DPW Maintained,,3,37.7279107,-122.4352062
9951, London Plane,Permitted Site,,18,37.7784463,-122.4180166
20776, Monterey Cypress,DPW Maintained,,42,37.7552953,-122.4952476
212402, Cherry Plum,DPW Maintained,,3,37.73451227,-122.470422
25044, Canary Island Date Palm,DPW Maintained,,90,37.75514333,-122.4256344
202804, Brisbane Box,DPW Maintained,,1,37.77086265,-122.3942965
141634, India Hawthorn,DPW Maintained,,3,37.77476458,-122.4466402
119881, New Zealand Xmas Tree,Undocumented,,14,37.74363186,-122.4277769
226257, Maidenhair Tree,DPW Maintained,,1,37.74532406,-122.4386275
136244, Evergreen Pear,DPW Maintained,,5,37.79221259,-122.4219021
189652, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,13,37.76205403,-122.4040794
209018, Blue Gum,DPW Maintained,,38,37.7339678,-122.439751
241405, Swamp Myrtle,DPW Maintained,,1,37.75721121,-122.4450161
190281, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,3,37.78638972,-122.3990884
21496, Monterey Pine,DPW Maintained,,48,37.73516187,-122.4941112
114136, Monterey Pine,Undocumented,,32,37.7170922,-122.4726616
184107, London Plane,DPW Maintained,,10,37.75744102,-122.4870358
201615, Honey Locust,DPW Maintained,,2,37.72813925,-122.3705518
123694, Chinese Elm,DPW Maintained,,9,37.78311234,-122.4593484
130093, Brisbane Box,DPW Maintained,,12,37.78132267,-122.4136722
184400, Italian Buckthorn,DPW Maintained,,3,37.74767725,-122.5040355
198288, Small-leaf Tristania 'Elegant',DPW Maintained,,2,37.74606809,-122.3813768
222444, Lemon Bottlebrush,DPW Maintained,,7,37.76335084,-122.4362689
78246, Himalayan Magnolia,DPW Maintained,,2,37.7174449,-122.445209
23360, London Plane,Permitted Site,,5,37.78792799,-122.4220037
23195, London Plane,Permitted Site,,12,37.78038811,-122.4200539
248613, Lombardy Poplar,DPW Maintained,,28,37.76672558,-122.4514007
200886, London Plane,DPW Maintained,,4,37.77606067,-122.417915
203331, Japanese Maple,DPW Maintained,,7,37.74077676,-122.4638669
101765, Laurel Fig,Undocumented,,6,37.77503971,-122.4179069
192472, Maidenhair Tree,DPW Maintained,,5,37.7619926,-122.3907346
123687, Chinese Elm,DPW Maintained,,10,37.78324135,-122.4595153
119943, Cherry Plum,DPW Maintained,,7,37.78262732,-122.4902097
101387, Brisbane Box,DPW Maintained,,6,37.72409908,-122.4371444
213928, Evergreen Pear,DPW Maintained,,7,37.76449209,-122.4558897
217965, Cherry Plum,DPW Maintained,,4,37.74117672,-122.4738959
179752, Brush Cherry,DPW Maintained,,5,37.73098589,-122.4254451
18133, New Zealand Xmas Tree,DPW Maintained,,24,37.73927476,-122.4662761
222977, Smoke tree,DPW Maintained,,2,37.74564334,-122.4171929
220580, Red Horse Chestnut,DPW Maintained,,5,37.75057051,-122.4203438
200573, Canary Island Pine,DPW Maintained,,17,37.73459735,-122.3859203
87412, Freeman Maple,DPW Maintained,,3,37.73206313,-122.4055237
246879, Japanese Mockorange,DPW Maintained,,7,37.76083485,-122.4434952
190384, Maidenhair Tree,DPW Maintained,,1,37.75839646,-122.40283
16276, New Zealand Xmas Tree,DPW Maintained,,18,37.73163671,-122.4508105
125473, Fern Pine,DPW Maintained,,4,37.79070925,-122.4090071
7325, Evergreen Pear,DPW Maintained,,12,37.78839208,-122.4338548
98185, Ornamental Pear,DPW Maintained,,3,37.77660568,-122.4112888
142746, Banyan Fig,DPW Maintained,,24,37.80295488,-122.4115027
180212, Swamp Myrtle,DPW Maintained,,2,37.71035715,-122.4131225
201351, Juniper,DPW Maintained,,5,37.72653197,-122.3977149
203801, Blackwood Acacia,DPW Maintained,,16,37.74924855,-122.4630556
142715, Victorian Box,DPW Maintained,,7,37.80461172,-122.4162467
72834, Olive Tree,DPW Maintained,,8,37.76187061,-122.3881397
14933, Red Flowering Gum,DPW Maintained,,18,37.74216641,-122.3840168
223109, Washington Hawthorn,DPW Maintained,,6,37.74004549,-122.4133851
219951, Hybrid Strawberry Tree,DPW Maintained,,4,37.74984312,-122.430418
223787, Monterey Cypress,DPW Maintained,,44,37.75801912,-122.4304048
18561, Edible Fig,DPW Maintained,,30,37.73372084,-122.3921466
206396, Red Flowering Gum,DPW Maintained,,8,37.73739845,-122.4623246
143318, London Plane,DPW Maintained,,9,37.78244269,-122.410175
179353, Holly Oak,DPW Maintained,,10,37.71050566,-122.4170238
127426, Indian Laurel Fig Tree 'Green Gem',DPW Maintained,,3,37.79120847,-122.4237592
251094, New Zealand Xmas Tree,DPW Maintained,,4,37.78017043,-122.4859766
193440, Saucer Magnolia,DPW Maintained,,5,37.7340286,-122.4030902
192977, Southern Magnolia,DPW Maintained,,7,37.76441916,-122.395636
184813, Karo Tree,DPW Maintained,,11,37.76444816,-122.4963679
123352, Blackwood Acacia,DPW Maintained,,17,37.77534398,-122.4616373
245270, Queen Palm,DPW Maintained,,10,37.73596631,-122.4130439
189357, Dracena Palm,DPW Maintained,,5,37.73647546,-122.3809978
197095, Evergreen Pear,DPW Maintained,,4,37.75271947,-122.3928029
221885, Peppermint Willow,DPW Maintained,,14,37.7449339,-122.4142329
97257, California lilac,DPW Maintained,,4,37.79338706,-122.4278686
226312, Jacaranda,DPW Maintained,,6,37.76254584,-122.4151575
209099, Silver Dollar Eucalyptus,DPW Maintained,,14,37.7376475,-122.4662944
